Title|Links|Text|High_Priority
Status de Entrega Realizada falso|https://www.reclameaqui.com.br/kabum/status-de-entrega-realizada-falso_VmCGUqI72C8G_0R7/|"Fiquei observando a atualização de rastreio do produto até chegar, 13h verifiquei que não atualizava desde que dizia que teria ""Saido para Entrega"", e 17h ao notar que não chegaria verifiquei que atualizaram 11:40h para ""Entrega Realizada"".Simplesmente inaceitável, além de atualizar completamente fora de hora, atualizaram mentindo ainda. Quero só ver QUAL assinatura teria em um produto que nunca foi entregue.Com certeza espero uma resolução BEM rápida, porque isso passa de absurdo.O caso foi com a opção de entrega GFL contra qual, inclusive, já abri outra Reclamação também. Infelizmente isso é muito sério."|True
Comprei o Playstation 5 mas até agora nada do Pagamento da diferença pós reajuste|https://www.reclameaqui.com.br/kabum/comprei-o-playstation-5-mas-ate-agora-nada-do-pagamento-da-diferenca-pos-re_qt0kX7qNEeDnPMQ7/|Comprei o Playstation 5 no mesmo dia 18/8 , houve um reajuste pouco tempo depois e entrei contato com a kabum pedindo para cancelar e eles me garantiram que haveria ressarcimento deste reajuste. Já recebi o produto mas ninguém me responde nem no chat nem no telefone. |False
KABUM não devolveu o meu dinheiro.|https://www.reclameaqui.com.br/kabum/kabum-nao-devolveu-o-meu-dinheiro_Kf_zcrgemEu5baKE/|fiz uma compra no site, então acabei não precisando mais dos produtos e recusei exercendo meu direito de devolução, recusei o produto que retornou para a loja, então eles devolveram os valores apenas dos produtos dizendo que eu tenho que arcar com o custo do frete, ferindo assim o código de defesa do consumidor , onde seu artigo 49 é claro,  o VENDEDOR tem que devolver o valor integral e atualizado, entretanto estão me lesando e se negando a cumprir a lei.|False
KABUM NEGOU GARANTIA.|https://www.reclameaqui.com.br/kabum/kabum-negou-garantia_QHl2BOPVOf6hECMu/|"Comprei um produto em janeiro/2021 , segundo a KABUM a garantia do produto ""Hyper X Cloud Stinger"" seria de 12 meses , porém ele apresentou problema no microfone, ao entrar em contato com a Kabum, tanto por email , quanto por telefone, eles simplesmente me negaram o direito a garantia falando que a garantia seria com o fabricante, o atendente ainda me disse que a garantia pela Kabum seria apenas em 7 dias, sendo que ele inventou esse prazo, uma vez que, não existe em nenhum local do CDC garantia de 7 dias , ainda mais de bem durável como um fone de ouvido.Entrei em contato com a Hyper X, solicitando meu direito a garantia mesmo , o vendedor, no caso a KABUM, tendo obrigação de responder ao meu direito uma vez que eles realizaram a venda do produto, porém, a HyperX estavam me cobrando taxa de envio , e não é justo que eu pague novamente taxa de envio, pois já paguei essa taxa ao comprar o produto, que não é barato , e se o produto apresentar defeito eu ainda tenho que arcar com os custos?Novamente entrei em contato com a KABUM para resolver, uma vez que, eles , de acordo com CPC, respondem solidariamente ao fabricante do produto, e o atendente super arrogante disse que eu a kabum daria garantia apenas de 7 dias (O QUE É UMA PIADA COM O CLIENTE).Montei 2 pcs com a KABUM , gastei quase 10 mil reais e eles me negam um direito de garantia dessa maneira , ainda sendo destratado por um atendente despreparado, que tem coragem de dizer pro cliente que a kabum oferece 7 dias de garantia.Ademais , de acordo com CDC "" Os fornecedores de produtos de consumo duráveis ou não duráveis respondem solidariamente pelos vícios de qualidade ou quantidade que os tornem impróprios ou inadequados ao consumo a que se destinam ou lhes diminuam o valor, assim como por aqueles decorrentes da disparidade, com a indicações constantes do recipiente, da embalagem, rotulagem ou mensagem publicitária, respeitadas as variações decorrentes de sua natureza, podendo o consumidor exigir a substituição das partes viciadas."" "|False
Monitor Samsung Odyssey|https://www.reclameaqui.com.br/kabum/monitor-samsung-odyssey_bhsKOznc7bUytXNl/|Boa tarde, estou mais ou menos 90 dias tentando resolver um problema de um monitor que comprei no site da KABUM e ele chegou estragado pra mim. Entrei em contato no dia seguinte que o produto chegou pra mim relantando o problema e a empresa ja disse que vai buscar o produto aqui em casa 5 vezes, a ultima sendo dia 20/08, o monitor foi caro (R$ 6500) e ta aqui parado ja embalado esperando buscar e devolver meu dinheiro, já estou sem paciencia, vamos ver se por aqui resolve alguma coisa....|False
Atraso de entrega, não cumprimento com a entrega, e tudo de mais ruim!|https://www.reclameaqui.com.br/kabum/atraso-de-entrega-nao-cumprimento-com-a-entrega-e-tudo-de-mais-ruim_IYs_Q2Ls3e9APmn2/|Solicitei a compra de um HD Externo para um trabalho urgente com número de pedido #24672226, o mesmo comprado no dia 24/08, com o frete mais rápido que seria de 2 dias, hoje já é dia 31/08 onde atualizaram o sistema as 09:23 que saiu para entregar e agora apouco atualizo a página e consta que as 15:00 colocaram que o cliente está ausente, sendo que estou o dia inteiro em casa esperando esse pedido chegar. Já estou muito sem paciência, e ainda por cima precisa esperar o pedido chegar para cancelar a compra, onde já se viu?Vou buscar processar essa empresa! Procurar meus direitos como consumidor porque está me prejudicando cada dia a mais!!! Fica aqui minha indignação já que nem assim essa empresa resolve as coisas e no chat coloca uns atendentes que só sabem responder via SCRIPT.|True
LOGIN ACESSADO SEM PERMISSÃO (2 VEZ JÁ!!!!)|https://www.reclameaqui.com.br/kabum/login-acessado-sem-permissao-2-vez-ja_lRwT7ObYKHFASE8B/|Já é a segunda vez que recebo email de acesso à minha conta KABUM sem autorização!!!! Essa plataforma não se mostra SEGURA!!!!Já entrei em contato da primeira vez e disseram que foi só um alerta do site por segurança!!! Existe o alerta porque foi acessado de outro IP!!! Disso eu sei!!!! Eu quero que isso se resolva ou, por favor, cancelem minha conta!!! Meus dados ficam expostos e isso me prejudica!!!Não recomendo no momento!!!|False
Pior Arrependimento em Compra Online|https://www.reclameaqui.com.br/kabum/pior-arrependimento-em-compra-online_6Flihisyjw9ylGZI/|Comprei um monitor da marca Bluecase na Kabum na data 15/06/2021 e após alguns dias de uso o mesmo apresentou falha de dead pixel, solicitei a garantia e a Kabum me deu um prazo de 7 dias para buscar, não deram nenhuma opção de agendamento nem de dia e nem de período para a retirada, o monitor foi retirado na terça feira dia 24/08/2021 e apenas isso, nada mais foi informado, por pressa entrei em contato e só ai fui informado que precisaria enviar o comprovante de retirada do produto por email, aguardei mais alguns dias e o novo monitor chegou na segunda dia 30/08/2021. Ao abrir a embalagem o isopor que protege o monitor estava sujo com marcas pretas de manuseio, a base do monitor veio danificada com profunda fissura na parte traseira. Entrei em contato de novo com a Kabum e passei por diversos chats aonde nenhum atendente ajuda em nada, só mandam refazer todo o processo do site.Estou agora com um monitor na caixa aguardando a boa vontade da Kabum resolver o problema com o produto tendo sido pago a vista, ou seja, fiquei sem dinheiro, sem monitor e sem resolução do meu problema.Foi sem duvida a pior experiência que tive em compra na internet e após a resolução deste problema, se houver, nunca mais comprarei produto algum da Kabum.|True
Kabum não estorna frete|https://www.reclameaqui.com.br/kabum/kabum-nao-estorna-frete_-_DQwqIogZ9qGt_m/|"Pedido: 24280079Realizei a compra de um headset, porém, o equipamento não atendeu minha necessidade e realizei a devolução dentro dos 7 dias.Ao receber o reembolso, vi que eles não devolveram o frete que paguei.O headset custou R$189,90 e o frete R$22,34.Tentei conversar com a agente do suporte informando que veio um valor menor no estorno, ela apenas informou que é devolvido apenas o valor do produto, o frete não inclui-se. E logo em seguida ela encerrou a conversa, sem mais nem menos.""Art. 49. O consumidor pode desistir do contrato, no prazo de 7 dias a contar de sua assinatura ou do ato de recebimento do produto ou serviço, sempre que a contratação de fornecimento de produtos e serviços ocorrer fora do estabelecimento comercial, especialmente por telefone ou a domicílio.Parágrafo único. Se o consumidor exercitar o direito de arrependimento previsto neste artigo, os valores eventualmente pagos, a qualquer título, durante o prazo de reflexão, serão devolvidos, de imediato, monetariamente atualizados.""Diante do exposto, percebe-se que a empresa age de [Editado pelo Reclame Aqui], haja vista diversas reclamações com o mesmo objeto, não estorna o valor do frete. Não resta outra alternativa se não deixar aqui meu descontentamento. "|True
Cancelamento e estorno|https://www.reclameaqui.com.br/submarino/cancelamento-e-estorno_HuYi4LYYW4OXchVi/|Comprei um tênis allstar em Julho e  já estamos em Setembro sem sinal do meu dinheiro de volta, visto que o tênis  sumiu e nunca foi entregue. Pedido: 03-530617097|False
Pedido prometido não entregue - Propaganda Enganosa|https://www.reclameaqui.com.br/submarino/pedido-prometido-nao-entregue-propaganda-enganosa_Is6TtT5npAZG9zi1/|Número do pedido 03-531168150, fiz uma compra de valor alto com promessa de entrega no dia seguinte. Tinha a necessidade de receber rápido por isso optei pela Submarino, mesmo sabendo que estava mais caro que outros sites, mas devido a necessidade de entrega rápida comprei assim mesmo. Acabei sendo atraído por esse site [Editado pelo Reclame Aqui] só para pegar a venda dos clientes, para fazer a compra, pagar mais caro, mas para receber rápido vale a urgência.Não foi entregue conforme promessa e confirmado por e-mail. Nunca gostei do Submarino por outros problemas que já tive, infelizmente cai nessa de novo. Mas pode ter certeza que nunca mais caio nessa de Submarino. São enganadores, prometem somente para você realizar a compra. Depois que fez a compra, se vira para receber!Se isso não é propaganda enganosa, não sei o que é. Mas nesse país vale tudo infelizmente. |True
VALE COMPRAS|https://www.reclameaqui.com.br/submarino/vale-compras_6CDqo81QJrqLbEaG/|Tive problemas com uma pré venda, me disponibilizaram um vale compras porém não esta disponível esse vale no meu perfil pelo Aplicativo.|False
Vale vencido |https://www.reclameaqui.com.br/submarino/vale-vencido_bsYDHRYbBVJLVZYM/|Deixei meu vale vencer essa semana e quero ver se tem como revalidar ele.|False
Compra de Cama Conjulgada|https://www.reclameaqui.com.br/submarino/compra-de-cama-conjulgada_biGi9ba2VqK6COlC/|Comprei um cama conjulgada solteiro quando recebi o produto horrível de péssima qualidade dura, sem manuseio. Pedido Pedido: 03-530179777|False
Produto falsificado e tamanho errado|https://www.reclameaqui.com.br/submarino/produto-falsificado-e-tamanho-errado_3vjE-0F9ssYtq10Q/|"Foi feita uma compra pelo site do Submarino de um boné da marca Quiksilver de cor preta , onde o tamanho selecionado era pra ser ""p"" e veio tamanho gigante. Pois bem o produto chegou e está totalmente errado e vários defeitos , ficou totalmente desapontado com a empresa pq esperava simplesmente pelo meu boné e hoje estou com essa dor de cabeça. Tentei pelo site a devolução e até agora não consigo pq aparece uma mensagem dizendo que não posso.....Submarino só quero meu dinheiro de volta."|False
Comprei pratos e recebi copos|https://www.reclameaqui.com.br/submarino/comprei-pratos-e-recebi-copos_wqbBdJY7oJt0Vvih/|No dia 14/08/21 compre dois conjuntos de Pratos Fundos Schmidt Porcelana Pomerode 6 Peças conforme pedido 03-530934622, realizei o pagamento em 1x com cartão de crédito. Porem dentro do prazo de entrega recebi no dia 21/08/21 uma caixa de copos Nadir, sem qualquer relação com a compra realizada.Imediatamente, abri uma ocorrencia via site pedindo a troca do produto conforme minha compra, recebi contato pedindo fotos do produto recebido que já foram enviadas duas vezes, sendo a ocorrencia encerrada dizendo que o parceiro irá entrar em contado em 1 dia útil, porem já se passaram 10 dias e até agora estou sem solução. Já realizei duas vezes o procedimento de troca sem sucesso.|False
Submarido tenta entregar tv avariada e demora em cancelar/trocar produto|https://www.reclameaqui.com.br/submarino/submarido-tenta-entregar-tv-avariada-e-demora-em-cancelar-trocar-produto_Ur-MFU9zdiQ8WF9m/|Fiz uma compra de uma tv smart no dia 23/08 gerando  pedido número: 03-531077340. O produto chegou no dia 25/08, muito rápido. A transportadora viu que a tela da tv estava avariada, pois fez um buraco na caixa até invadir a tela, simplesmente retiraram o adesivo da danfe, colocaram no local como se nada tivesse acontecido e não entregaram a tv com a danfe. Solicitei a troca do pedido no mesmo dia. tentaram buscar a tv no dia seguinte sem nenhum documento e não liberei. Somente dia 31/08 é que buscaram a tv. Liguei no atendimento do sac pra saber o que estava ocorrendo e a atendente disse que tinha que aguardar no MÍNIMO até dia 21/09 pra saber o que eles iam decidir, se me enviariam outra tv ou não. Solicitei na hora o cancelamento do pedido e ela simplesmente disse que não podia fazer no atendimento dela. É um absurdo como a empresa quer clientes ou resolver os problemas. Se o produto veio em 2 dias, por qual motivo ele não pode retornar e fazer a entrega novamente de um produto novo? Submarino, nunca mais. Quero o CANCELAMENTO E O ESTORNO. |True
